RUN_ID,MODE,STOPWORDS,MIN_FREQ,MIN_PMI,MAP,POSTINGS_COST,DICT_SIZE,TERMS_SIZE,NGRAMS,AVGDL,SUMDF,p_value_map,p_value_cip,p_MAP <0.05,p_CiP < 0.05
20250821_212300_phrases_none_-1_1_9,phrases,none,1,9,0.2467,6258.5089,10740,229264,5458,163.76,115465,0.140956288212309,9.7567866938747E-025,FALSE,TRUE
20250821_212402_phrases_none_-1_1_10,phrases,none,1,10,0.2551,6297.1786,9304,233199,3679,166.570714285714,117070,0.546713483598813,9.84362921992534E-023,FALSE,TRUE
20250821_212504_phrases_none_-1_1_11,phrases,none,1,11,0.2631,6309.6696,8316,235477,2391,168.197857142857,118117,0.542610158045875,2.25392074784691E-021,FALSE,TRUE
20250821_212610_phrases_none_-1_1_12,phrases,none,1,12,0.2648,6309.9732,7705,237034,1514,169.31,118872,0.664645490413214,3.40181873302281E-018,FALSE,TRUE
20250821_212713_phrases_none_-1_1_13,phrases,none,1,13,0.2667,6311.25,7307,238009,881,170.006428571429,119359,0.804317000193398,0.0000000000000214487563316877,FALSE,TRUE
20250821_212813_phrases_none_-1_1_14,phrases,none,1,14,0.2678,6312.2768,7116,238526,491,170.375714285714,119646,0.331749763369491,0.4239501953125,FALSE,FALSE
20250821_212915_phrases_none_-1_1_15,phrases,none,1,15,0.2672,6309.125,7028,238831,283,170.593571428571,119820,0.187741558998823,0.375,FALSE,FALSE
20250821_213018_phrases_none_-1_1_16,phrases,none,1,16,0.2672,6308.6607,6994,238997,142,170.712142857143,119929,0.404872894287109,,FALSE,TRUE
20250821_213115_phrases_none_-1_1_17,phrases,none,1,17,0.2672,6308.6607,7000,239107,44,170.790714285714,120016,0.548828125,,FALSE,TRUE
20250821_213213_phrases_none_-1_1_24,phrases,none,1,24,0.2673,6308.6607,7044,239151,0,170.822142857143,120060,,,TRUE,TRUE
20250821_213309_phrases_none_-1_1_48,phrases,none,1,48,0.2673,6308.6607,7044,239151,0,170.822142857143,120060,,,TRUE,TRUE
20250821_213404_phrases_none_-1_2_0,phrases,none,2,0,0.1157,1650.25,23364,162542,19103,116.101428571429,131171,1.50147340225641E-017,2.43784212360536E-030,TRUE,TRUE
20250821_213514_phrases_none_-1_2_1,phrases,none,2,1,0.1212,1954.4821,21484,168916,17216,120.654285714286,131354,2.6582841860054E-017,2.43784212360536E-030,TRUE,TRUE
20250821_213621_phrases_none_-1_2_2,phrases,none,2,2,0.1449,3272.3929,18673,181497,14424,129.640714285714,124656,0.000000000023144662509617,9.02294327085531E-029,TRUE,TRUE
20250821_213728_phrases_none_-1_2_3,phrases,none,2,3,0.1687,4007.6786,15799,192568,11537,137.548571428571,119610,0.000000000023144662509617,2.48255027614838E-027,TRUE,TRUE
20250821_213839_phrases_none_-1_2_4,phrases,none,2,4,0.1749,4741.1071,13265,203089,8938,145.063571428571,117056,0.0000000000963396309074295,2.48255027614838E-027,TRUE,TRUE
20250821_213948_phrases_none_-1_2_5,phrases,none,2,5,0.1747,5359.5714,11084,212808,6695,152.005714285714,117582,0.000000000379572334707661,2.26251922435561E-019,TRUE,TRUE
20250821_214052_phrases_none_-1_2_6,phrases,none,2,6,0.197,5876.4732,9265,221388,4794,158.134285714286,118352,0.0000000261403934580293,0.0000000000000250772976813801,TRUE,TRUE
20250821_214155_phrases_none_-1_2_7,phrases,none,2,7,0.2242,6147.3929,7919,228833,3427,163.452142857143,119717,0.000237468014627488,0.000000000014198610816551,TRUE,TRUE
20250821_214253_phrases_none_-1_2_8,phrases,none,2,8,0.2313,6454.2321,6821,236944,2307,169.245714285714,121637,0.0408719706077548,0.022297954801948,TRUE,TRUE
20250821_214352_phrases_none_-1_2_9,phrases,none,2,9,0.2477,6534.2411,6007,241413,1465,172.437857142857,122704,0.0265251068483944,0.0000898022037045207,TRUE,TRUE
20250821_214452_phrases_none_-1_2_10,phrases,none,2,10,0.2526,6552.2321,5508,244141,925,174.386428571429,123591,0.271253024073835,2.26251922435561E-019,FALSE,TRUE
20250821_214552_phrases_none_-1_2_11,phrases,none,2,11,0.2595,6561.0357,5142,245542,540,175.387142857143,124096,1,9.02294327085531E-029,FALSE,TRUE
20250821_214652_phrases_none_-1_2_12,phrases,none,2,12,0.2648,6563.0893,4955,246452,319,176.037142857143,124416,0.681742505918185,2.43784212360536E-030,FALSE,TRUE
20250821_214748_phrases_none_-1_2_13,phrases,none,2,13,0.2644,6563.6964,4813,246970,155,176.407142857143,124604,1,8.62816615085482E-032,FALSE,TRUE
20250821_214844_phrases_none_-1_2_14,phrases,none,2,14,0.2643,6564.1071,4762,247174,86,176.552857142857,124679,0.598411718233519,7.70371977754894E-034,FALSE,TRUE
20250821_214940_phrases_none_-1_2_15,phrases,none,2,15,0.264,6564.0268,4728,247324,35,176.66,124731,0.917040519652472,7.70371977754894E-034,FALSE,TRUE
20250821_215036_phrases_none_-1_2_16,phrases,none,2,16,0.264,6564.0268,4719,247372,13,176.694285714286,124752,0.917040519652472,7.70371977754894E-034,FALSE,TRUE
20250821_215129_phrases_none_-1_2_17,phrases,none,2,17,0.264,6564.0268,4720,247398,0,176.712857142857,124765,0.835846134631486,7.70371977754894E-034,FALSE,TRUE
20250821_215223_phrases_none_-1_2_24,phrases,none,2,24,0.264,6564.0268,4720,247398,0,176.712857142857,124765,0.835846134631486,7.70371977754894E-034,FALSE,TRUE
20250821_215314_phrases_none_-1_2_48,phrases,none,2,48,0.264,6564.0268,4720,247398,0,176.712857142857,124765,0.835846134631486,7.70371977754894E-034,FALSE,TRUE
20250821_215408_phrases_none_-1_4_0,phrases,none,4,0,0.1447,2473.7411,12382,188395,9140,134.567857142857,138261,7.12186033028623E-016,1.50147340225641E-017,TRUE,TRUE
20250821_215459_phrases_none_-1_4_1,phrases,none,4,1,0.1387,2535.4821,11297,192252,8053,137.322857142857,137005,8.30344501638214E-017,2.41137284795417E-020,TRUE,TRUE
20250821_215555_phrases_none_-1_4_2,phrases,none,4,2,0.1644,3856.0982,9670,203157,6432,145.112142857143,129190,0.00000000000863755165599646,1.92758172156539E-018,TRUE,TRUE
20250821_215651_phrases_none_-1_4_3,phrases,none,4,3,0.1774,4501.5804,8084,213332,4846,152.38,124243,0.0000000000000250772976813801,1.92758172156539E-018,TRUE,TRUE
20250821_215742_phrases_none_-1_4_4,phrases,none,4,4,0.1817,5293.5625,6782,224561,3533,160.400714285714,122890,0.000000000000674813608304086,0.0000000000000250772976813801,TRUE,TRUE
20250821_215838_phrases_none_-1_4_5,phrases,none,4,5,0.1936,5850.0089,5821,232789,2560,166.277857142857,122981,0.000000490649023998361,0.000000000898832291674751,TRUE,TRUE
20250821_215932_phrases_none_-1_4_6,phrases,none,4,6,0.2091,6341.4643,5027,239895,1753,171.353571428571,123552,0.00000159694706438547,0.00000252775035381169,TRUE,TRUE
20250821_220027_phrases_none_-1_4_7,phrases,none,4,7,0.2274,6589.6875,4456,246070,1174,175.764285714286,124560,0.000684230221933005,0.0293022229716328,TRUE,TRUE
20250821_220125_phrases_none_-1_4_8,phrases,none,4,8,0.241,6913.4821,4029,253029,745,180.735,126124,0.0756191075862578,0.000505034391530242,FALSE,TRUE
20250821_220220_phrases_none_-1_4_9,phrases,none,4,9,0.2558,6993.6964,3740,256538,454,183.241428571429,126990,0.0352002002177048,1.92758172156539E-018,TRUE,TRUE
20250821_220316_phrases_none_-1_4_10,phrases,none,4,10,0.2595,7005.7411,3562,258648,271,184.748571428571,127703,0.550708913598272,4.35260167431515E-032,FALSE,TRUE
20250821_220409_phrases_none_-1_4_11,phrases,none,4,11,0.2637,7010.0179,3452,259500,155,185.357142857143,128044,0.75964928832363,3.85185988877447E-034,FALSE,TRUE
20250821_220501_phrases_none_-1_4_12,phrases,none,4,12,0.2674,7011.6339,3381,260125,78,185.803571428571,128286,0.421523343615771,3.85185988877447E-034,FALSE,TRUE
20250821_220554_phrases_none_-1_4_13,phrases,none,4,13,0.2676,7012.2946,3339,260403,34,186.002142857143,128399,0.314879891037623,3.85185988877447E-034,FALSE,TRUE
20250821_220645_phrases_none_-1_4_14,phrases,none,4,14,0.2658,7012.3571,3322,260507,14,186.076428571429,128447,0.546713483598813,3.85185988877447E-034,FALSE,TRUE
20250821_220737_phrases_none_-1_4_15,phrases,none,4,15,0.2655,7012.3929,3314,260568,2,186.12,128467,0.421523343615771,3.85185988877447E-034,FALSE,TRUE
20250821_220829_phrases_none_-1_4_16,phrases,none,4,16,0.2655,7012.3929,3313,260575,0,186.125,128467,0.421523343615771,3.85185988877447E-034,FALSE,TRUE
20250821_220918_phrases_none_-1_4_17,phrases,none,4,17,0.2655,7012.3929,3313,260575,0,186.125,128467,0.421523343615771,3.85185988877447E-034,FALSE,TRUE
20250821_221009_phrases_none_-1_4_24,phrases,none,4,24,0.2655,7012.3929,3313,260575,0,186.125,128467,0.421523343615771,3.85185988877447E-034,FALSE,TRUE
20250821_221058_phrases_none_-1_4_48,phrases,none,4,48,0.2655,7012.3929,3313,260575,0,186.125,128467,0.421523343615771,3.85185988877447E-034,FALSE,TRUE
20250821_221147_phrases_none_-1_5_0,phrases,none,5,0,0.1425,2814.0536,10033,198152,7131,141.537142857143,139674,6.15627306592767E-018,0.0000000000000250772976813801,TRUE,TRUE
20250821_221239_phrases_none_-1_5_1,phrases,none,5,1,0.1419,2834.9107,9173,201501,6271,143.929285714286,137771,0.0000000000000426349634709633,1.92758172156539E-018,TRUE,TRUE
20250821_221332_phrases_none_-1_5_2,phrases,none,5,2,0.1686,4176.1518,7844,212870,4947,152.05,130897,0.000000000000379657785474015,1.07559596722483E-016,TRUE,TRUE
20250821_221426_phrases_none_-1_5_3,phrases,none,5,3,0.1855,4762.8125,6592,222558,3694,158.97,126061,0.00000000000318808565585439,1.07559596722483E-016,TRUE,TRUE
20250821_221518_phrases_none_-1_5_4,phrases,none,5,4,0.1942,5489.7054,5532,233443,2630,166.745,124654,0.00000000322511689888732,0.000000000237955982807545,TRUE,TRUE
20250821_221611_phrases_none_-1_5_5,phrases,none,5,5,0.197,6042.6964,4792,241122,1886,172.23,124557,0.0000000401211836834024,0.000000932258403188664,TRUE,TRUE
20250821_221703_phrases_none_-1_5_6,phrases,none,5,6,0.2139,6517.375,4194,247778,1278,176.984285714286,125103,0.00000431475152179488,0.0000391054165018935,TRUE,TRUE
20250821_221754_phrases_none_-1_5_7,phrases,none,5,7,0.2334,6758.7679,3767,253550,847,181.107142857143,126007,0.0000655037079248005,0.156066301993767,TRUE,FALSE
20250821_221849_phrases_none_-1_5_8,phrases,none,5,8,0.251,7076.625,3440,260253,519,185.895,127535,0.0950436747994083,0.00000368163292524442,FALSE,TRUE
20250821_221944_phrases_none_-1_5_9,phrases,none,5,9,0.2624,7153.5089,3235,263519,314,188.227857142857,128348,0.0389579334013117,2.80124755935166E-023,TRUE,TRUE
20250821_222038_phrases_none_-1_5_10,phrases,none,5,10,0.2635,7162.5089,3107,265465,183,189.617857142857,129025,0.137098805756034,4.35260167431515E-032,FALSE,TRUE
20250821_222131_phrases_none_-1_5_11,phrases,none,5,11,0.2672,7166.5446,3034,266187,106,190.133571428571,129317,0.550708913598272,3.85185988877447E-034,FALSE,TRUE
20250821_222225_phrases_none_-1_5_12,phrases,none,5,12,0.2677,7167.8929,2983,266726,53,190.518571428571,129538,0.69082642399596,3.85185988877447E-034,FALSE,TRUE
20250821_222318_phrases_none_-1_5_13,phrases,none,5,13,0.2681,7168.3571,2955,266950,23,190.678571428571,129634,0.69082642399596,3.85185988877447E-034,FALSE,TRUE
20250821_222410_phrases_none_-1_5_14,phrases,none,5,14,0.2673,7168.4821,2944,267029,10,190.735,129667,0.764353434402667,3.85185988877447E-034,FALSE,TRUE
20250821_222502_phrases_none_-1_5_15,phrases,none,5,15,0.2672,7168.5179,2938,267077,1,190.769285714286,129682,0.764353434402667,3.85185988877447E-034,FALSE,TRUE
20250821_222553_phrases_none_-1_5_16,phrases,none,5,16,0.2672,7168.5179,2937,267080,0,190.771428571429,129681,0.764353434402667,3.85185988877447E-034,FALSE,TRUE
20250821_222643_phrases_none_-1_5_17,phrases,none,5,17,0.2672,7168.5179,2937,267080,0,190.771428571429,129681,0.764353434402667,3.85185988877447E-034,FALSE,TRUE
20250821_222732_phrases_none_-1_5_24,phrases,none,5,24,0.2672,7168.5179,2937,267080,0,190.771428571429,129681,0.764353434402667,3.85185988877447E-034,FALSE,TRUE
20250821_222821_phrases_none_-1_5_48,phrases,none,5,48,0.2672,7168.5179,2937,267080,0,190.771428571429,129681,0.764353434402667,3.85185988877447E-034,FALSE,TRUE
20250821_222910_phrases_none_-1_6_0,phrases,none,6,0,0.1436,3348.1429,8496,206373,5846,147.409285714286,140794,2.6582841860054E-017,0.000000000000674813608304086,TRUE,TRUE
20250821_223003_phrases_none_-1_6_1,phrases,none,6,1,0.1523,3380.0357,7803,209918,5153,149.941428571429,139040,0.000000000000134324995927676,1.07559596722483E-016,TRUE,TRUE
20250821_223056_phrases_none_-1_6_2,phrases,none,6,2,0.1737,4652.3125,6703,221314,4055,158.081428571429,132215,0.0000000000000128976556471647,0.000000000237955982807545,TRUE,TRUE
20250821_223150_phrases_none_-1_6_3,phrases,none,6,3,0.2001,5132.6786,5651,230553,3004,164.680714285714,127425,0.000000000014198610816551,0.000000000014198610816551,TRUE,TRUE
20250821_223241_phrases_none_-1_6_4,phrases,none,6,4,0.2086,5854.2768,4772,241044,2121,172.174285714286,126028,0.0000000169863046199875,0.0000163568581417403,TRUE,TRUE
20250821_223336_phrases_none_-1_6_5,phrases,none,6,5,0.2104,6405.2768,4179,248276,1526,177.34,125864,0.000000190741277086623,0.00589017298041324,TRUE,TRUE
20250821_223430_phrases_none_-1_6_6,phrases,none,6,6,0.2254,6838.0804,3683,254618,1024,181.87,126320,0.00000159694706438547,0.010409209767129,TRUE,TRUE
20250821_223525_phrases_none_-1_6_7,phrases,none,6,7,0.2385,7061.0625,3327,260186,666,185.847142857143,127204,0.000325838561127481,0.924775093657227,TRUE,FALSE
20250821_223618_phrases_none_-1_6_8,phrases,none,6,8,0.2514,7375.7232,3066,266658,405,190.47,128655,0.319727320700265,0.0000000110092230845601,FALSE,TRUE
20250821_223714_phrases_none_-1_6_9,phrases,none,6,9,0.2543,7450.8125,2905,269749,244,192.677857142857,129428,0.0594005369034334,9.7567866938747E-025,FALSE,TRUE
20250821_223810_phrases_none_-1_6_10,phrases,none,6,10,0.2561,7458.4911,2796,271612,132,194.008571428571,130067,0.197789863068083,3.85185988877447E-034,FALSE,TRUE
20250821_223903_phrases_none_-1_6_11,phrases,none,6,11,0.2616,7461.6786,2738,272274,72,194.481428571429,130349,0.227626157110047,3.85185988877447E-034,FALSE,TRUE
20250821_223958_phrases_none_-1_6_12,phrases,none,6,12,0.2643,7463.1607,2698,272764,30,194.831428571429,130558,0.159069651881238,3.85185988877447E-034,FALSE,TRUE
20250821_224051_phrases_none_-1_6_13,phrases,none,6,13,0.2645,7454.4464,2679,272950,9,194.964285714286,130646,0.227626157110047,3.85185988877447E-034,FALSE,TRUE
20250821_224143_phrases_none_-1_6_14,phrases,none,6,14,0.2645,7454.4464,2675,272993,4,194.995,130667,0.227626157110047,3.85185988877447E-034,FALSE,TRUE
20250821_224235_phrases_none_-1_6_15,phrases,none,6,15,0.2643,7454.4643,2672,273020,0,195.014285714286,130670,0.227626157110047,3.85185988877447E-034,FALSE,TRUE
20250821_224324_phrases_none_-1_6_16,phrases,none,6,16,0.2643,7454.4643,2672,273020,0,195.014285714286,130670,0.227626157110047,3.85185988877447E-034,FALSE,TRUE
20250821_224414_phrases_none_-1_6_17,phrases,none,6,17,0.2643,7454.4643,2672,273020,0,195.014285714286,130670,0.227626157110047,3.85185988877447E-034,FALSE,TRUE
20250821_224504_phrases_none_-1_6_24,phrases,none,6,24,0.2643,7454.4643,2672,273020,0,195.014285714286,130670,0.227626157110047,3.85185988877447E-034,FALSE,TRUE
20250821_224554_phrases_none_-1_6_48,phrases,none,6,48,0.2643,7454.4643,2672,273020,0,195.014285714286,130670,0.227626157110047,3.85185988877447E-034,FALSE,TRUE
20250821_224643_phrases_none_-1_7_0,phrases,none,7,0,0.1664,3722.7143,7375,213585,4929,152.560714285714,141494,7.51963189179686E-015,0.000000000000674813608304086,TRUE,TRUE
20250821_224736_phrases_none_-1_7_1,phrases,none,7,1,0.1692,3693.1875,6780,216508,4334,154.648571428571,139499,7.51963189179686E-015,7.12186033028623E-016,TRUE,TRUE
20250821_224828_phrases_none_-1_7_2,phrases,none,7,2,0.1883,4898.8125,5847,227404,3403,162.431428571429,132535,0.00000000000863755165599646,0.00000000322511689888732,TRUE,TRUE
20250821_224922_phrases_none_-1_7_3,phrases,none,7,3,0.2027,5512.0357,4941,237710,2497,169.792857142857,128417,0.000000000379572334707661,0.0000000358030427870735,TRUE,TRUE
20250821_225012_phrases_none_-1_7_4,phrases,none,7,4,0.2137,6207.1786,4201,247808,1755,177.005714285714,127055,0.0000000169863046199875,0.00321693995165185,TRUE,TRUE
20250821_225105_phrases_none_-1_7_5,phrases,none,7,5,0.2203,6758.375,3692,254793,1245,181.995,126840,0.00000534488708226457,0.0721263862351752,TRUE,FALSE
20250821_225159_phrases_none_-1_7_6,phrases,none,7,6,0.2304,7168.1696,3282,260774,830,186.267142857143,127217,0.000011153098221083,0.219131147497785,TRUE,FALSE
20250821_225254_phrases_none_-1_7_7,phrases,none,7,7,0.2428,7381.2679,2990,266094,537,190.067142857143,128021,0.00012822072946836,0.636799771614233,TRUE,FALSE
20250821_225349_phrases_none_-1_7_8,phrases,none,7,8,0.2538,7695.6964,2769,272417,316,194.583571428571,129446,0.137098805756034,0.00000000141809224864184,FALSE,TRUE
20250821_225445_phrases_none_-1_7_9,phrases,none,7,9,0.259,7761.8482,2636,275372,183,196.694285714286,130197,0.0165058557016076,2.48255027614838E-027,TRUE,TRUE
20250821_225541_phrases_none_-1_7_10,phrases,none,7,10,0.2602,7786.1607,2550,277111,96,197.936428571429,130797,0.137098805756034,3.85185988877447E-034,FALSE,TRUE
20250821_225632_phrases_none_-1_7_11,phrases,none,7,11,0.2641,7789.3125,2508,277686,52,198.347142857143,131056,0.133210619207214,3.85185988877447E-034,FALSE,TRUE
20250821_225724_phrases_none_-1_7_12,phrases,none,7,12,0.265,7790.9464,2478,278119,21,198.656428571429,131243,0.0886260801140677,3.85185988877447E-034,FALSE,TRUE
20250821_225816_phrases_none_-1_7_13,phrases,none,7,13,0.2651,7781.9018,2463,278283,5,198.773571428571,131322,0.0886260801140677,3.85185988877447E-034,FALSE,TRUE
20250821_225907_phrases_none_-1_7_14,phrases,none,7,14,0.2651,7781.9018,2461,278314,2,198.795714285714,131340,0.0886260801140677,3.85185988877447E-034,FALSE,TRUE
20250821_225958_phrases_none_-1_7_15,phrases,none,7,15,0.2651,7781.9107,2459,278329,0,198.806428571429,131341,0.0886260801140677,3.85185988877447E-034,FALSE,TRUE
20250821_230049_phrases_none_-1_7_16,phrases,none,7,16,0.2651,7781.9107,2459,278329,0,198.806428571429,131341,0.0886260801140677,3.85185988877447E-034,FALSE,TRUE
20250821_230140_phrases_none_-1_7_17,phrases,none,7,17,0.2651,7781.9107,2459,278329,0,198.806428571429,131341,0.0886260801140677,3.85185988877447E-034,FALSE,TRUE
20250821_230229_phrases_none_-1_7_24,phrases,none,7,24,0.2651,7781.9107,2459,278329,0,198.806428571429,131341,0.0886260801140677,3.85185988877447E-034,FALSE,TRUE
20250821_230319_phrases_none_-1_7_48,phrases,none,7,48,0.2651,7781.9107,2459,278329,0,198.806428571429,131341,0.0886260801140677,3.85185988877447E-034,FALSE,TRUE
20250821_230408_phrases_none_-1_8_0,phrases,none,8,0,0.1774,3705.1964,6529,220276,4267,157.34,141465,7.51963189179686E-015,0.000000000000134324995927676,TRUE,TRUE
20250821_230459_phrases_none_-1_8_1,phrases,none,8,1,0.178,3908.1607,6030,222849,3768,159.177857142857,139509,0.0000000000000426349634709633,4.3777338031346E-015,TRUE,TRUE
20250821_230547_phrases_none_-1_8_2,phrases,none,8,2,0.1904,5203.9286,5229,234827,2968,167.733571428571,133023,0.000000000005252559123485,0.000000111069995455418,TRUE,TRUE
20250821_230636_phrases_none_-1_8_3,phrases,none,8,3,0.2064,5790,4435,244766,2174,174.832857142857,128979,0.00000000141809224864184,0.00000252775035381169,TRUE,TRUE
20250821_230727_phrases_none_-1_8_4,phrases,none,8,4,0.2201,6443,3785,254655,1523,181.896428571429,127665,0.000000251941251463062,0.0177657812803871,TRUE,TRUE
20250821_230819_phrases_none_-1_8_5,phrases,none,8,5,0.228,6976.7768,3346,261315,1083,186.653571428571,127415,0.00000773392487143895,0.156066301993767,TRUE,FALSE
20250821_230911_phrases_none_-1_8_6,phrases,none,8,6,0.238,7368.1429,2985,267072,717,190.765714285714,127750,0.0000918202620626861,0.636799771614233,TRUE,FALSE
20250821_231004_phrases_none_-1_8_7,phrases,none,8,7,0.2463,7608.1696,2731,272174,463,194.41,128489,0.000923157995803355,0.107782279654754,TRUE,FALSE
20250821_231056_phrases_none_-1_8_8,phrases,none,8,8,0.2534,7921.3393,2537,278374,269,198.838571428571,129892,0.140956288212309,1.23583571447233E-015,FALSE,TRUE
20250821_231150_phrases_none_-1_8_9,phrases,none,8,9,0.2608,7986.9911,2418,281275,150,200.910714285714,130620,0.0619263798786274,9.02294327085531E-029,FALSE,TRUE
20250821_231242_phrases_none_-1_8_10,phrases,none,8,10,0.2619,8009.3482,2344,282938,75,202.098571428571,131194,0.236901877780293,3.85185988877447E-034,FALSE,TRUE
20250821_231337_phrases_none_-1_8_11,phrases,none,8,11,0.265,8012.2054,2309,283471,39,202.479285714286,131443,0.372943668083629,3.85185988877447E-034,FALSE,TRUE
20250821_231430_phrases_none_-1_8_12,phrases,none,8,12,0.2659,8013.7232,2284,283871,13,202.765,131609,0.197789863068083,3.85185988877447E-034,FALSE,TRUE
20250822_135137_phrases_none_-1_8_13,phrases,none,8,13,0.2663,8003.7232,2275,283999,3,202.856428571429,131664,0.197789863068083,3.85185988877447E-034,FALSE,TRUE
20250822_135236_phrases_none_-1_8_14,phrases,none,8,14,0.2663,8003.7232,2273,284030,0,202.878571428571,131682,0.197789863068083,3.85185988877447E-034,FALSE,TRUE
20250822_135326_phrases_none_-1_8_15,phrases,none,8,15,0.2663,8003.7232,2273,284030,0,202.878571428571,131682,0.197789863068083,3.85185988877447E-034,FALSE,TRUE
20250822_135414_phrases_none_-1_8_16,phrases,none,8,16,0.2663,8003.7232,2273,284030,0,202.878571428571,131682,0.197789863068083,3.85185988877447E-034,FALSE,TRUE
20250822_135505_phrases_none_-1_8_17,phrases,none,8,17,0.2663,8003.7232,2273,284030,0,202.878571428571,131682,0.197789863068083,3.85185988877447E-034,FALSE,TRUE
20250822_135553_phrases_none_-1_8_24,phrases,none,8,24,0.2663,8003.7232,2273,284030,0,202.878571428571,131682,0.197789863068083,3.85185988877447E-034,FALSE,TRUE
20250822_135643_phrases_none_-1_8_48,phrases,none,8,48,0.2663,8003.7232,2273,284030,0,202.878571428571,131682,0.197789863068083,3.85185988877447E-034,FALSE,TRUE
20250822_135734_phrases_none_-1_9_0,phrases,none,9,0,0.1765,4264.5268,5824,227434,3711,162.452857142857,142163,7.51963189179686E-015,0.0000000358030427870735,TRUE,TRUE
20250822_135822_phrases_none_-1_9_1,phrases,none,9,1,0.1771,4405.6518,5384,229949,3271,164.249285714286,140165,4.3777338031346E-015,0.000000000237955982807545,TRUE,TRUE
20250822_135914_phrases_none_-1_9_2,phrases,none,9,2,0.1962,5667.4821,4676,241572,2565,172.551428571429,133520,0.000000000023144662509617,0.0000391054165018935,TRUE,TRUE
20250822_140006_phrases_none_-1_9_3,phrases,none,9,3,0.2032,6229.0357,3987,251542,1876,179.672857142857,129753,0.0000000000963396309074295,0.00115101879152768,TRUE,TRUE
20250822_140101_phrases_none_-1_9_4,phrases,none,9,4,0.2151,6848.5714,3403,261174,1291,186.552857142857,128432,0.000000490649023998361,0.107782279654754,TRUE,FALSE
20250822_140156_phrases_none_-1_9_5,phrases,none,9,5,0.2247,7361.9911,3018,267606,906,191.147142857143,128162,0.00000072935679653366,0.636799771614233,TRUE,FALSE
20250822_140253_phrases_none_-1_9_6,phrases,none,9,6,0.2347,7757.4554,2729,273019,613,195.013571428571,128423,0.00000431475152179488,0.508513179973663,TRUE,FALSE
20250822_140347_phrases_none_-1_9_7,phrases,none,9,7,0.2439,7988.0179,2504,277959,388,198.542142857143,129108,0.000325838561127481,0.0177657812803871,TRUE,TRUE
20250822_140440_phrases_none_-1_9_8,phrases,none,9,8,0.2487,8300.4821,2336,284007,220,202.862142857143,130474,0.078485027339018,1.07559596722483E-016,FALSE,TRUE
20250822_140534_phrases_none_-1_9_9,phrases,none,9,9,0.2573,8363.0625,2242,286741,126,204.815,131156,0.0504421566399697,9.02294327085531E-029,FALSE,TRUE
20250822_140627_phrases_none_-1_9_10,phrases,none,9,10,0.2588,8384.6786,2181,288318,64,205.941428571429,131709,0.0389579334013117,3.85185988877447E-034,TRUE,TRUE
20250822_140719_phrases_none_-1_9_11,phrases,none,9,11,0.2618,8387.3393,2150,288817,33,206.297857142857,131931,0.0918376782690828,3.85185988877447E-034,FALSE,TRUE
20250822_140812_phrases_none_-1_9_12,phrases,none,9,12,0.2621,8388.7946,2130,289182,12,206.558571428571,132086,0.0756191075862578,3.85185988877447E-034,FALSE,TRUE
20250822_140904_phrases_none_-1_9_13,phrases,none,9,13,0.2626,8378.4554,2122,289303,3,206.645,132139,0.0756191075862578,3.85185988877447E-034,FALSE,TRUE
20250823_142151_phrases_none_-1_9_14,phrases,none,9,14,0.2626,8378.4554,2120,289334,0,206.667142857143,132157,0.0756191075862578,3.85185988877447E-034,FALSE,TRUE
20250823_142257_phrases_none_-1_9_15,phrases,none,9,15,0.2626,8378.4554,2120,289334,0,206.667142857143,132157,0.0756191075862578,3.85185988877447E-034,FALSE,TRUE
20250823_142350_phrases_none_-1_9_16,phrases,none,9,16,0.2626,8378.4554,2120,289334,0,206.667142857143,132157,0.0756191075862578,3.85185988877447E-034,FALSE,TRUE
20250823_142443_phrases_none_-1_9_17,phrases,none,9,17,0.2626,8378.4554,2120,289334,0,206.667142857143,132157,0.0756191075862578,3.85185988877447E-034,FALSE,TRUE
20250823_142534_phrases_none_-1_9_24,phrases,none,9,24,0.2626,8378.4554,2120,289334,0,206.667142857143,132157,0.0756191075862578,3.85185988877447E-034,FALSE,TRUE
20250823_142629_phrases_none_-1_9_48,phrases,none,9,48,0.2626,8378.4554,2120,289334,0,206.667142857143,132157,0.0756191075862578,3.85185988877447E-034,FALSE,TRUE
20250823_142719_phrases_none_-1_10_0,phrases,none,10,0,0.1839,4837.4286,5285,233586,3288,166.847142857143,141784,0.0000000000141766303455606,0.0000391054165018935,TRUE,TRUE
20250823_142810_phrases_none_-1_10_1,phrases,none,10,1,0.1863,4896.9911,4902,236075,2905,168.625,139966,0.000000000000226015028384388,0.000000329084616977519,TRUE,TRUE
20250823_142901_phrases_none_-1_10_2,phrases,none,10,2,0.1993,6019.8482,4268,247600,2273,176.857142857143,133280,0.0000000006041171809637,0.000860568448179298,TRUE,TRUE
20250823_142953_phrases_none_-1_10_3,phrases,none,10,3,0.2084,6719.8304,3657,258170,1662,184.407142857143,129966,0.00000000503214154913279,0.0293022229716328,TRUE,TRUE
20250823_143045_phrases_none_-1_10_4,phrases,none,10,4,0.2197,7313.3929,3140,267500,1144,191.071428571429,128636,0.000000167520209956676,0.298592852832846,TRUE,FALSE
20250823_143137_phrases_none_-1_10_5,phrases,none,10,5,0.2284,7822.7946,2799,273691,802,195.493571428571,128332,0.0000193804840936641,0.924775093657227,TRUE,FALSE
