RUN_ID,MODE,STOPWORDS,MIN_FREQ,MIN_PMI,MAP,POSTINGS_COST,DICT_SIZE,TERMS_SIZE,NGRAMS,AVGDL,SUMDF, p_value_map,p_value_cip,p_MAP <0.05,p_CiP < 0.05
20250821_210204_phrases_none_-1_0_13,phrases,none,0,13,0.2795,6487.2301,7307,238009,881,170.006428571429,119359,0.0959236314108238,3.17627868451353E-015,FALSE,TRUE
20250821_210304_phrases_none_-1_0_14,phrases,none,0,14,0.2753,6487.885,7116,238526,491,170.375714285714,119646,0.893853094835022,0.266845703125,FALSE,FALSE
20250821_210401_phrases_none_-1_0_15,phrases,none,0,15,0.2754,6487.9115,7028,238831,283,170.593571428571,119820,0.877614328752315,0.125,FALSE,FALSE
20250821_210504_phrases_none_-1_0_16,phrases,none,0,16,0.2752,6487.9558,6994,238997,142,170.712142857143,119929,0.711071103811264,,FALSE,TRUE
20250821_210600_phrases_none_-1_0_17,phrases,none,0,17,0.2752,6487.9558,7000,239107,44,170.790714285714,120016,0.75390625,,FALSE,TRUE
20250821_210659_phrases_none_-1_0_24,phrases,none,0,24,0.2753,6487.9558,7044,239151,0,170.822142857143,120060,,,TRUE,TRUE
20250821_210750_phrases_none_-1_0_48,phrases,none,0,48,0.2753,6487.9558,7044,239151,0,170.822142857143,120060,,,TRUE,TRUE
20250821_210843_phrases_none_-1_1_0,phrases,none,1,0,0.0993,933.6637,39156,138456,36189,98.8971428571429,116154,1.25629706703917E-021,1.92592994438724E-034,TRUE,TRUE
20250821_211025_phrases_none_-1_1_1,phrases,none,1,1,0.1054,1686.5221,36615,146196,33656,104.425714285714,118449,2.31451148428466E-021,1.24068407017426E-030,TRUE,TRUE
20250821_211213_phrases_none_-1_1_2,phrases,none,1,2,0.1208,2962.354,32862,161095,29874,115.067857142857,113754,1.50147340225641E-017,1.28638985442847E-027,TRUE,TRUE
20250821_211402_phrases_none_-1_1_3,phrases,none,1,3,0.1412,3708.4336,29367,173800,26208,124.142857142857,110264,0.0000000000000128976556471647,1.24068407017426E-030,TRUE,TRUE
20250821_211544_phrases_none_-1_1_4,phrases,none,1,4,0.1428,4640.7965,25669,184408,22135,131.72,107278,1.07559596722483E-016,5.14917674940959E-025,TRUE,TRUE
20250821_211720_phrases_none_-1_1_5,phrases,none,1,5,0.1673,5206.646,21936,194966,18011,139.261428571429,107632,0.000000000000674813608304086,2.83196153852985E-026,TRUE,TRUE
20250821_211849_phrases_none_-1_1_6,phrases,none,1,6,0.1875,5698.3982,18408,204757,13949,146.255,108698,0.0000000000376517733632375,1.28638985442847E-027,TRUE,TRUE
20250821_212018_phrases_none_-1_1_7,phrases,none,1,7,0.2226,6066.2389,15334,213775,10616,152.696428571429,110874,0.000505034391530242,2.83196153852985E-026,TRUE,TRUE
20250821_212141_phrases_none_-1_1_8,phrases,none,1,8,0.2418,6397.2389,12779,223412,7754,159.58,113556,0.0644635919894938,1.07691682200048E-018,FALSE,TRUE
20250821_212300_phrases_none_-1_1_9,phrases,none,1,9,0.2621,6476.8142,10740,229264,5458,163.76,115465,0.845370318882552,4.09872814875553E-016,FALSE,TRUE
20250821_212402_phrases_none_-1_1_10,phrases,none,1,10,0.2701,6503.2478,9304,233199,3679,166.570714285714,117070,0.28069032903418,6.12871653725238E-017,FALSE,TRUE
20250821_212504_phrases_none_-1_1_11,phrases,none,1,11,0.2698,6498.4513,8316,235477,2391,168.197857142857,118117,0.141793374544747,6.15627306592767E-018,FALSE,TRUE
20250821_212610_phrases_none_-1_1_12,phrases,none,1,12,0.2754,6498.5133,7705,237034,1514,169.31,118872,0.342833119420788,2.52486203794193E-016,FALSE,TRUE
20250821_212713_phrases_none_-1_1_13,phrases,none,1,13,0.2795,6487.2301,7307,238009,881,170.006428571429,119359,0.0959236314108238,3.17627868451353E-015,FALSE,TRUE
20250821_212813_phrases_none_-1_1_14,phrases,none,1,14,0.2753,6487.885,7116,238526,491,170.375714285714,119646,0.893853094835022,0.266845703125,FALSE,FALSE
20250821_212915_phrases_none_-1_1_15,phrases,none,1,15,0.2754,6487.9115,7028,238831,283,170.593571428571,119820,0.877614328752315,0.125,FALSE,FALSE
20250821_213018_phrases_none_-1_1_16,phrases,none,1,16,0.2752,6487.9558,6994,238997,142,170.712142857143,119929,0.711071103811264,,FALSE,TRUE
20250821_213115_phrases_none_-1_1_17,phrases,none,1,17,0.2752,6487.9558,7000,239107,44,170.790714285714,120016,0.75390625,,FALSE,TRUE
20250821_213213_phrases_none_-1_1_24,phrases,none,1,24,0.2753,6487.9558,7044,239151,0,170.822142857143,120060,,,TRUE,TRUE
20250821_213309_phrases_none_-1_1_48,phrases,none,1,48,0.2753,6487.9558,7044,239151,0,170.822142857143,120060,,,TRUE,TRUE
20250821_213404_phrases_none_-1_2_0,phrases,none,2,0,0.1142,1689.3363,23364,162542,19103,116.101428571429,131171,1.25182825457551E-019,2.83196153852985E-026,TRUE,TRUE
20250821_213514_phrases_none_-1_2_1,phrases,none,2,1,0.1109,2061.0088,21484,168916,17216,120.654285714286,131354,1.25182825457551E-019,1.28638985442847E-027,TRUE,TRUE
20250821_213621_phrases_none_-1_2_2,phrases,none,2,2,0.1306,3241.8407,18673,181497,14424,129.640714285714,124656,1.23583571447233E-015,1.32141199819132E-020,TRUE,TRUE
20250821_213728_phrases_none_-1_2_3,phrases,none,2,3,0.1518,4020.823,15799,192568,11537,137.548571428571,119610,7.51963189179686E-015,1.25629706703917E-021,TRUE,TRUE
20250821_213839_phrases_none_-1_2_4,phrases,none,2,4,0.1614,4932.0531,13265,203089,8938,145.063571428571,117056,0.000000000000134324995927676,1.07691682200048E-018,TRUE,TRUE
20250821_213948_phrases_none_-1_2_5,phrases,none,2,5,0.1822,5533.2743,11084,212808,6695,152.005714285714,117582,0.000000111069995455418,2.54495991808161E-015,TRUE,TRUE
20250821_214052_phrases_none_-1_2_6,phrases,none,2,6,0.1919,6038.7434,9265,221388,4794,158.134285714286,118352,0.00000000350482833123489,0.00000000000193144963207924,TRUE,TRUE
20250821_214155_phrases_none_-1_2_7,phrases,none,2,7,0.2323,6334.9292,7919,228833,3427,163.452142857143,119717,0.00385410818738131,0.000000000148849064758034,TRUE,TRUE
20250821_214253_phrases_none_-1_2_8,phrases,none,2,8,0.2567,6628.0796,6821,236944,2307,169.245714285714,121637,0.148576347610562,0.0380186455827964,FALSE,TRUE
20250821_214352_phrases_none_-1_2_9,phrases,none,2,9,0.2649,6700.9558,6007,241413,1465,172.437857142857,122704,0.447806132143748,0.0278508881256621,FALSE,TRUE
20250821_214452_phrases_none_-1_2_10,phrases,none,2,10,0.2739,6733.3009,5508,244141,925,174.386428571429,123591,0.923401037594597,7.36979304220675E-019,FALSE,TRUE
20250821_214552_phrases_none_-1_2_11,phrases,none,2,11,0.2746,6725.9558,5142,245542,540,175.387142857143,124096,0.488434464532633,6.65385684626457E-028,FALSE,TRUE
20250821_214652_phrases_none_-1_2_12,phrases,none,2,12,0.2788,6715.1327,4955,246452,319,176.037142857143,124416,1,6.71764364602268E-031,FALSE,TRUE
20250821_214748_phrases_none_-1_2_13,phrases,none,2,13,0.2829,6693.3628,4813,246970,155,176.407142857143,124604,1,1.23259516440783E-032,FALSE,TRUE
20250821_214844_phrases_none_-1_2_14,phrases,none,2,14,0.279,6693.469,4762,247174,86,176.552857142857,124679,0.920410762612821,6.16297582203916E-033,FALSE,TRUE
20250821_214940_phrases_none_-1_2_15,phrases,none,2,15,0.2789,6693.3451,4728,247324,35,176.66,124731,1,6.16297582203916E-033,FALSE,TRUE
20250821_215036_phrases_none_-1_2_16,phrases,none,2,16,0.2789,6693.3628,4719,247372,13,176.694285714286,124752,1,6.16297582203916E-033,FALSE,TRUE
20250821_215129_phrases_none_-1_2_17,phrases,none,2,17,0.2789,6693.3628,4720,247398,0,176.712857142857,124765,1,6.16297582203916E-033,FALSE,TRUE
20250821_215223_phrases_none_-1_2_24,phrases,none,2,24,0.2789,6693.3628,4720,247398,0,176.712857142857,124765,1,6.16297582203916E-033,FALSE,TRUE
20250821_215314_phrases_none_-1_2_48,phrases,none,2,48,0.2789,6693.3628,4720,247398,0,176.712857142857,124765,1,6.16297582203916E-033,FALSE,TRUE
20250821_215408_phrases_none_-1_4_0,phrases,none,4,0,0.1439,2589.5133,12382,188395,9140,134.567857142857,138261,0.0000000000000250772976813801,1.25182825457551E-019,TRUE,TRUE
20250821_215459_phrases_none_-1_4_1,phrases,none,4,1,0.1484,2828.5841,11297,192252,8053,137.322857142857,137005,0.000000000000226015028384388,8.47115787206474E-018,TRUE,TRUE
20250821_215555_phrases_none_-1_4_2,phrases,none,4,2,0.1568,3907.4336,9670,203157,6432,145.112142857143,129190,1.23583571447233E-015,8.47115787206474E-018,TRUE,TRUE
20250821_215651_phrases_none_-1_4_3,phrases,none,4,3,0.173,4580.4071,8084,213332,4846,152.38,124243,0.0000000000000426349634709633,4.09872814875553E-016,TRUE,TRUE
20250821_215742_phrases_none_-1_4_4,phrases,none,4,4,0.1805,5516.0973,6782,224561,3533,160.400714285714,122890,0.000000000014198610816551,0.0000000000369703787625371,TRUE,TRUE
20250821_215838_phrases_none_-1_4_5,phrases,none,4,5,0.1912,6067.0088,5821,232789,2560,166.277857142857,122981,0.000000000237955982807545,0.00000000206197459528103,TRUE,TRUE
20250821_215932_phrases_none_-1_4_6,phrases,none,4,6,0.2011,6512.8761,5027,239895,1753,171.353571428571,123552,0.0000000000379628608853881,0.000000220077306216468,TRUE,TRUE
20250821_220027_phrases_none_-1_4_7,phrases,none,4,7,0.2402,6768.6903,4456,246070,1174,175.764285714286,124560,0.00268469804127992,0.02353400212601,TRUE,TRUE
20250821_220125_phrases_none_-1_4_8,phrases,none,4,8,0.2658,7067.3009,4029,253029,745,180.735,126124,1,0.0000391054165018935,FALSE,TRUE
20250821_220220_phrases_none_-1_4_9,phrases,none,4,9,0.27,7128.2832,3740,256538,454,183.241428571429,126990,0.848194783596566,1.23583571447233E-015,FALSE,TRUE
20250821_220316_phrases_none_-1_4_10,phrases,none,4,10,0.2798,7158.0088,3562,258648,271,184.748571428571,127703,0.500766393416436,1.24068407017426E-030,FALSE,TRUE
20250821_220409_phrases_none_-1_4_11,phrases,none,4,11,0.2828,7162.8761,3452,259500,155,185.357142857143,128044,0.772988529598534,2.19556013660145E-032,FALSE,TRUE
20250821_220501_phrases_none_-1_4_12,phrases,none,4,12,0.2815,7164.0885,3381,260125,78,185.803571428571,128286,1,1.92592994438724E-034,FALSE,TRUE
20250821_220554_phrases_none_-1_4_13,phrases,none,4,13,0.2844,7127.469,3339,260403,34,186.002142857143,128399,0.772988529598534,1.92592994438724E-034,FALSE,TRUE
20250821_220645_phrases_none_-1_4_14,phrases,none,4,14,0.2805,7127.3717,3322,260507,14,186.076428571429,128447,1,1.92592994438724E-034,FALSE,TRUE
20250821_220737_phrases_none_-1_4_15,phrases,none,4,15,0.2805,7127.3717,3314,260568,2,186.12,128467,1,1.92592994438724E-034,FALSE,TRUE
20250821_220829_phrases_none_-1_4_16,phrases,none,4,16,0.2806,7127.3717,3313,260575,0,186.125,128467,1,1.92592994438724E-034,FALSE,TRUE
20250821_220918_phrases_none_-1_4_17,phrases,none,4,17,0.2806,7127.3717,3313,260575,0,186.125,128467,1,1.92592994438724E-034,FALSE,TRUE
20250821_221009_phrases_none_-1_4_24,phrases,none,4,24,0.2806,7127.3717,3313,260575,0,186.125,128467,1,1.92592994438724E-034,FALSE,TRUE
20250821_221058_phrases_none_-1_4_48,phrases,none,4,48,0.2806,7127.3717,3313,260575,0,186.125,128467,1,1.92592994438724E-034,FALSE,TRUE
20250821_221147_phrases_none_-1_5_0,phrases,none,5,0,0.1451,3096.1858,10033,198152,7131,141.537142857143,139674,1.50147340225641E-017,0.0000000000000147275157422573,TRUE,TRUE
20250821_221239_phrases_none_-1_5_1,phrases,none,5,1,0.1504,3379.5044,9173,201501,6271,143.929285714286,137771,1.92758172156539E-018,0.0000000000000147275157422573,TRUE,TRUE
20250821_221332_phrases_none_-1_5_2,phrases,none,5,2,0.165,4328.6549,7844,212870,4947,152.05,130897,0.00000000000112361218822378,0.000000000568394137241148,TRUE,TRUE
20250821_221426_phrases_none_-1_5_3,phrases,none,5,3,0.1841,4845.6283,6592,222558,3694,158.97,126061,0.00000000141809224864184,0.000000000000404569302115881,TRUE,TRUE
20250821_221518_phrases_none_-1_5_4,phrases,none,5,4,0.1914,5670.2566,5532,233443,2630,166.745,124654,0.0000000000597421467085232,0.00000000206197459528103,TRUE,TRUE
20250821_221611_phrases_none_-1_5_5,phrases,none,5,5,0.1988,6247.115,4792,241122,1886,172.23,124557,0.0000000110092230845601,0.0000000734365191212457,TRUE,TRUE
20250821_221703_phrases_none_-1_5_6,phrases,none,5,6,0.2099,6689.6018,4194,247778,1278,176.984285714286,125103,0.00000000350482833123489,0.00000454704485381896,TRUE,TRUE
20250821_221754_phrases_none_-1_5_7,phrases,none,5,7,0.2441,6986.4071,3767,253550,847,181.107142857143,126007,0.00704075083550765,0.187598724745776,TRUE,FALSE
20250821_221849_phrases_none_-1_5_8,phrases,none,5,8,0.2659,7282.1593,3440,260253,519,185.895,127535,0.848194783596566,0.00000252775035381169,FALSE,TRUE
20250821_221944_phrases_none_-1_5_9,phrases,none,5,9,0.271,7347.1858,3235,263519,314,188.227857142857,128348,0.772988529598534,1.32141199819132E-020,FALSE,TRUE
20250821_222038_phrases_none_-1_5_10,phrases,none,5,10,0.2806,7374.3274,3107,265465,183,189.617857142857,129025,1,1.24068407017426E-030,FALSE,TRUE
20250821_222131_phrases_none_-1_5_11,phrases,none,5,11,0.284,7378.8496,3034,266187,106,190.133571428571,129317,1,2.19556013660145E-032,FALSE,TRUE
20250821_222225_phrases_none_-1_5_12,phrases,none,5,12,0.2848,7380.115,2983,266726,53,190.518571428571,129538,0.922685159441275,1.92592994438724E-034,FALSE,TRUE
20250821_222318_phrases_none_-1_5_13,phrases,none,5,13,0.2877,7339.9204,2955,266950,23,190.678571428571,129634,0.627430977078634,1.92592994438724E-034,FALSE,TRUE
20250821_222410_phrases_none_-1_5_14,phrases,none,5,14,0.2852,7339.9381,2944,267029,10,190.735,129667,0.770918990937114,1.92592994438724E-034,FALSE,TRUE
20250821_222502_phrases_none_-1_5_15,phrases,none,5,15,0.2852,7339.9381,2938,267077,1,190.769285714286,129682,0.696467662991676,1.92592994438724E-034,FALSE,TRUE
20250821_222553_phrases_none_-1_5_16,phrases,none,5,16,0.2852,7339.9381,2937,267080,0,190.771428571429,129681,0.696467662991676,1.92592994438724E-034,FALSE,TRUE
20250821_222643_phrases_none_-1_5_17,phrases,none,5,17,0.2852,7339.9381,2937,267080,0,190.771428571429,129681,0.696467662991676,1.92592994438724E-034,FALSE,TRUE
20250821_222732_phrases_none_-1_5_24,phrases,none,5,24,0.2852,7339.9381,2937,267080,0,190.771428571429,129681,0.696467662991676,1.92592994438724E-034,FALSE,TRUE
20250821_222821_phrases_none_-1_5_48,phrases,none,5,48,0.2852,7339.9381,2937,267080,0,190.771428571429,129681,0.696467662991676,1.92592994438724E-034,FALSE,TRUE
20250821_222910_phrases_none_-1_6_0,phrases,none,6,0,0.1602,3407.9027,8496,206373,5846,147.409285714286,140794,4.3777338031346E-015,0.00000000000869334823620269,TRUE,TRUE
20250821_223003_phrases_none_-1_6_1,phrases,none,6,1,0.1701,3740.1593,7803,209918,5153,149.941428571429,139040,0.000000000000674813608304086,0.0000000000369703787625371,TRUE,TRUE
20250821_223056_phrases_none_-1_6_2,phrases,none,6,2,0.1801,4640.5752,6703,221314,4055,158.081428571429,132215,0.000000000000674813608304086,0.00000000711716999172372,TRUE,TRUE
20250821_223150_phrases_none_-1_6_3,phrases,none,6,3,0.2053,5126.7434,5651,230553,3004,164.680714285714,127425,0.00000000503214154913279,0.000000000148849064758034,TRUE,TRUE
20250821_223241_phrases_none_-1_6_4,phrases,none,6,4,0.2031,5929.0885,4772,241044,2121,172.174285714286,126028,0.000000111069995455418,0.0000000234061329358168,TRUE,TRUE
20250821_223336_phrases_none_-1_6_5,phrases,none,6,5,0.2081,6509.4336,4179,248276,1526,177.34,125864,0.000000111069995455418,0.00000454704485381896,TRUE,TRUE
20250821_223430_phrases_none_-1_6_6,phrases,none,6,6,0.2201,6930.7788,3683,254618,1024,181.87,126320,0.00000108090824335837,0.000640768188348087,TRUE,TRUE
20250821_223525_phrases_none_-1_6_7,phrases,none,6,7,0.2504,7214.2832,3327,260186,666,185.847142857143,127204,0.0329466602998269,0.706882261491953,TRUE,FALSE
20250821_223618_phrases_none_-1_6_8,phrases,none,6,8,0.2719,7503.8053,3066,266658,405,190.47,128655,0.848194783596566,0.0000000110092230845601,FALSE,TRUE
20250821_223714_phrases_none_-1_6_9,phrases,none,6,9,0.2718,7568.4779,2905,269749,244,192.677857142857,129428,0.701811182064683,7.95291658529177E-024,FALSE,TRUE
20250821_223810_phrases_none_-1_6_10,phrases,none,6,10,0.2763,7594.8673,2796,271612,132,194.008571428571,130067,0.848194783596566,1.24068407017426E-030,FALSE,TRUE
20250821_223903_phrases_none_-1_6_11,phrases,none,6,11,0.2793,7599.292,2738,272274,72,194.481428571429,130349,0.846802075189195,2.19556013660145E-032,FALSE,TRUE
20250821_223958_phrases_none_-1_6_12,phrases,none,6,12,0.2803,7600.7965,2698,272764,30,194.831428571429,130558,0.500766393416436,1.92592994438724E-034,FALSE,TRUE
20250821_224051_phrases_none_-1_6_13,phrases,none,6,13,0.2834,7556.8407,2679,272950,9,194.964285714286,130646,0.386572608988261,1.92592994438724E-034,FALSE,TRUE
20250821_224143_phrases_none_-1_6_14,phrases,none,6,14,0.2833,7556.8407,2675,272993,4,194.995,130667,0.386572608988261,1.92592994438724E-034,FALSE,TRUE
20250821_224235_phrases_none_-1_6_15,phrases,none,6,15,0.2833,7556.8407,2672,273020,0,195.014285714286,130670,0.386572608988261,1.92592994438724E-034,FALSE,TRUE
20250821_224324_phrases_none_-1_6_16,phrases,none,6,16,0.2833,7556.8407,2672,273020,0,195.014285714286,130670,0.386572608988261,1.92592994438724E-034,FALSE,TRUE
20250821_224414_phrases_none_-1_6_17,phrases,none,6,17,0.2833,7556.8407,2672,273020,0,195.014285714286,130670,0.386572608988261,1.92592994438724E-034,FALSE,TRUE
20250821_224504_phrases_none_-1_6_24,phrases,none,6,24,0.2833,7556.8407,2672,273020,0,195.014285714286,130670,0.386572608988261,1.92592994438724E-034,FALSE,TRUE
20250821_224554_phrases_none_-1_6_48,phrases,none,6,48,0.2833,7556.8407,2672,273020,0,195.014285714286,130670,0.386572608988261,1.92592994438724E-034,FALSE,TRUE
20250821_224643_phrases_none_-1_7_0,phrases,none,7,0,0.1656,3610.5664,7375,213585,4929,152.560714285714,141494,0.0000000000963396309074295,0.000000000568394137241148,TRUE,TRUE
20250821_224736_phrases_none_-1_7_1,phrases,none,7,1,0.1736,3926.2035,6780,216508,4334,154.648571428571,139499,0.000000000898832291674751,0.000000000568394137241148,TRUE,TRUE
20250821_224828_phrases_none_-1_7_2,phrases,none,7,2,0.185,4819.0265,5847,227404,3403,162.431428571429,132535,0.000000000379572334707661,0.0000000734365191212457,TRUE,TRUE
20250821_224922_phrases_none_-1_7_3,phrases,none,7,3,0.2044,5452.8053,4941,237710,2497,169.792857142857,128417,0.0000000358030427870735,0.0000000234061329358168,TRUE,TRUE
20250821_225012_phrases_none_-1_7_4,phrases,none,7,4,0.2084,6236.8496,4201,247808,1755,177.005714285714,127055,0.000000329084616977519,0.0000277311373218169,TRUE,TRUE
20250821_225105_phrases_none_-1_7_5,phrases,none,7,5,0.2149,6806.0885,3692,254793,1245,181.995,126840,0.0000391054165018935,0.000144019601129552,TRUE,TRUE
20250821_225159_phrases_none_-1_7_6,phrases,none,7,6,0.222,7202.2832,3282,260774,830,186.267142857143,127217,0.00000773392487143895,0.00814969137377119,TRUE,TRUE
20250821_225254_phrases_none_-1_7_7,phrases,none,7,7,0.2495,7481.6549,2990,266094,537,190.067142857143,128021,0.0210864057131376,1,TRUE,FALSE
20250821_225349_phrases_none_-1_7_8,phrases,none,7,8,0.2725,7768.3451,2769,272417,316,194.583571428571,129446,1,0.00000000206197459528103,FALSE,TRUE
20250821_225445_phrases_none_-1_7_9,phrases,none,7,9,0.2719,7832.9204,2636,275372,183,196.694285714286,130197,0.390927456699505,2.83196153852985E-026,FALSE,TRUE
20250821_225541_phrases_none_-1_7_10,phrases,none,7,10,0.2775,7858.6726,2550,277111,96,197.936428571429,130797,1,1.24068407017426E-030,FALSE,TRUE
20250821_225632_phrases_none_-1_7_11,phrases,none,7,11,0.282,7862.823,2508,277686,52,198.347142857143,131056,0.699174984007875,2.19556013660145E-032,FALSE,TRUE
20250821_225724_phrases_none_-1_7_12,phrases,none,7,12,0.284,7864.1504,2478,278119,21,198.656428571429,131243,0.846802075189195,1.92592994438724E-034,FALSE,TRUE
20250821_225816_phrases_none_-1_7_13,phrases,none,7,13,0.2862,7817.7434,2463,278283,5,198.773571428571,131322,0.923401037594597,1.92592994438724E-034,FALSE,TRUE
20250821_225907_phrases_none_-1_7_14,phrases,none,7,14,0.2861,7817.7434,2461,278314,2,198.795714285714,131340,0.923401037594597,1.92592994438724E-034,FALSE,TRUE
20250821_225958_phrases_none_-1_7_15,phrases,none,7,15,0.2861,7817.7434,2459,278329,0,198.806428571429,131341,0.923401037594597,1.92592994438724E-034,FALSE,TRUE
20250821_230049_phrases_none_-1_7_16,phrases,none,7,16,0.2861,7817.7434,2459,278329,0,198.806428571429,131341,0.923401037594597,1.92592994438724E-034,FALSE,TRUE
20250821_230140_phrases_none_-1_7_17,phrases,none,7,17,0.2861,7817.7434,2459,278329,0,198.806428571429,131341,0.923401037594597,1.92592994438724E-034,FALSE,TRUE
20250821_230229_phrases_none_-1_7_24,phrases,none,7,24,0.2861,7817.7434,2459,278329,0,198.806428571429,131341,0.923401037594597,1.92592994438724E-034,FALSE,TRUE
20250821_230319_phrases_none_-1_7_48,phrases,none,7,48,0.2861,7817.7434,2459,278329,0,198.806428571429,131341,0.923401037594597,1.92592994438724E-034,FALSE,TRUE
20250821_230408_phrases_none_-1_8_0,phrases,none,8,0,0.1659,3906.2035,6529,220276,4267,157.34,141465,0.000000000000134324995927676,0.00000000206197459528103,TRUE,TRUE
20250821_230459_phrases_none_-1_8_1,phrases,none,8,1,0.1731,4203.8673,6030,222849,3768,159.177857142857,139509,0.000000000898832291674751,0.00000000206197459528103,TRUE,TRUE
20250821_230547_phrases_none_-1_8_2,phrases,none,8,2,0.1909,5124.4956,5229,234827,2968,167.733571428571,133023,0.000000000237955982807545,0.000000220077306216468,TRUE,TRUE
20250821_230636_phrases_none_-1_8_3,phrases,none,8,3,0.2066,5715.2301,4435,244766,2174,174.832857142857,128979,0.0000000358030427870735,0.00000173000437850018,TRUE,TRUE
20250821_230727_phrases_none_-1_8_4,phrases,none,8,4,0.2116,6495.6106,3785,254655,1523,181.896428571429,127665,0.00000252775035381169,0.000640768188348087,TRUE,TRUE
20250821_230819_phrases_none_-1_8_5,phrases,none,8,5,0.2167,7061.1504,3346,261315,1083,186.653571428571,127415,0.0000329681365195935,0.00245581110318506,TRUE,TRUE
20250821_230911_phrases_none_-1_8_6,phrases,none,8,6,0.2237,7467.0442,2985,267072,717,190.765714285714,127750,0.0000465557889455228,0.0594307272145674,TRUE,FALSE
20250821_231004_phrases_none_-1_8_7,phrases,none,8,7,0.2449,7731.5221,2731,272174,463,194.41,128489,0.0549088177757602,0.706882261491953,FALSE,FALSE
20250821_231056_phrases_none_-1_8_8,phrases,none,8,8,0.2735,8017.7788,2537,278374,269,198.838571428571,129892,1,0.00000000206197459528103,FALSE,TRUE
20250821_231150_phrases_none_-1_8_9,phrases,none,8,9,0.2749,8081.8938,2418,281275,150,200.910714285714,130620,0.924097391798283,1.28638985442847E-027,FALSE,TRUE
20250821_231242_phrases_none_-1_8_10,phrases,none,8,10,0.2772,8107.4867,2344,282938,75,202.098571428571,131194,0.630633834530832,1.24068407017426E-030,FALSE,TRUE
20250821_231337_phrases_none_-1_8_11,phrases,none,8,11,0.2805,8111.8142,2309,283471,39,202.479285714286,131443,0.701811182064683,2.19556013660145E-032,FALSE,TRUE
20250821_231430_phrases_none_-1_8_12,phrases,none,8,12,0.2816,8113.0973,2284,283871,13,202.765,131609,0.565700113973635,1.92592994438724E-034,FALSE,TRUE
20250822_135137_phrases_none_-1_8_13,phrases,none,8,13,0.2839,8063.6637,2275,283999,3,202.856428571429,131664,0.565700113973635,1.92592994438724E-034,FALSE,TRUE
20250822_135236_phrases_none_-1_8_14,phrases,none,8,14,0.2839,8063.6637,2273,284030,0,202.878571428571,131682,0.565700113973635,1.92592994438724E-034,FALSE,TRUE
20250822_135326_phrases_none_-1_8_15,phrases,none,8,15,0.2839,8063.6637,2273,284030,0,202.878571428571,131682,0.565700113973635,1.92592994438724E-034,FALSE,TRUE
20250822_135414_phrases_none_-1_8_16,phrases,none,8,16,0.2839,8063.6637,2273,284030,0,202.878571428571,131682,0.565700113973635,1.92592994438724E-034,FALSE,TRUE
20250822_135505_phrases_none_-1_8_17,phrases,none,8,17,0.2839,8063.6637,2273,284030,0,202.878571428571,131682,0.565700113973635,1.92592994438724E-034,FALSE,TRUE
20250822_135553_phrases_none_-1_8_24,phrases,none,8,24,0.2839,8063.6637,2273,284030,0,202.878571428571,131682,0.565700113973635,1.92592994438724E-034,FALSE,TRUE
20250822_135643_phrases_none_-1_8_48,phrases,none,8,48,0.2839,8063.6637,2273,284030,0,202.878571428571,131682,0.565700113973635,1.92592994438724E-034,FALSE,TRUE
20250822_135734_phrases_none_-1_9_0,phrases,none,9,0,0.1721,4386.0531,5824,227434,3711,162.452857142857,142163,0.000000000000674813608304086,0.00000454704485381896,TRUE,TRUE
20250822_135822_phrases_none_-1_9_1,phrases,none,9,1,0.1802,4570.4867,5384,229949,3271,164.249285714286,140165,0.0000000000597421467085232,0.00000454704485381896,TRUE,TRUE
20250822_135914_phrases_none_-1_9_2,phrases,none,9,2,0.1988,5483.9735,4676,241572,2565,172.551428571429,133520,0.0000000110092230845601,0.0000644538101032071,TRUE,TRUE
20250822_140006_phrases_none_-1_9_3,phrases,none,9,3,0.2127,5999.1947,3987,251542,1876,179.672857142857,129753,0.000000111069995455418,0.00000454704485381896,TRUE,TRUE
20250822_140101_phrases_none_-1_9_4,phrases,none,9,4,0.2162,6750.0177,3403,261174,1291,186.552857142857,128432,0.000000329084616977519,0.00814969137377119,TRUE,TRUE
20250822_140156_phrases_none_-1_9_5,phrases,none,9,5,0.2219,7304.9027,3018,267606,906,191.147142857143,128162,0.0000549481625027145,0.00814969137377119,TRUE,TRUE
20250822_140253_phrases_none_-1_9_6,phrases,none,9,6,0.2282,7704.6372,2729,273019,613,195.013571428571,128423,0.000172384301326818,0.187598724745776,TRUE,FALSE
20250822_140347_phrases_none_-1_9_7,phrases,none,9,7,0.2483,7957.7965,2504,277959,388,198.542142857143,129108,0.0346153705381867,0.346893105095335,TRUE,FALSE
20250822_140440_phrases_none_-1_9_8,phrases,none,9,8,0.2714,8243.4336,2336,284007,220,202.862142857143,130474,0.775002982830625,0.00000000206197459528103,FALSE,TRUE
20250822_140534_phrases_none_-1_9_9,phrases,none,9,9,0.274,8306.6637,2242,286741,126,204.815,131156,0.294233708444292,1.28638985442847E-027,FALSE,TRUE
20250822_140627_phrases_none_-1_9_10,phrases,none,9,10,0.2794,8332.0177,2181,288318,64,205.941428571429,131709,0.338185412196662,1.24068407017426E-030,FALSE,TRUE
20250822_140719_phrases_none_-1_9_11,phrases,none,9,11,0.2831,8336.0531,2150,288817,33,206.297857142857,131931,0.250282004691922,2.19556013660145E-032,FALSE,TRUE
